Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
275,-0.057207827,7.041630745,2.899770021,-13.39486151,-82.90571199,-76.07402127,-12.688376,16.011723,22.923952,14.550606,27.047928,-15.000033,-14.622396,-19.132696,-24.343681,21.366669,20.73614,6.1411157,-1.6665444,-3.5024798,-1.7173505,9.431636,25.131468,-22.219591,71.268654,23.882952,9.679491,2.452666,7.8447194,-18.673016,7.691662,75.05033,-54.156494,3.6186063,11.533847
276,-0.057709236,7.049007893,2.892167568,-13.3158511,-82.88360612,-76.15146675,-12.7083645,16.015963,22.96132,14.5281105,27.026281,-15.000033,-14.65282,-19.142525,-24.363815,21.355536,20.721674,6.138352,-1.7254354,-3.5457554,-1.6730628,9.49679,25.116753,-22.178339,71.23277,24.009844,9.725714,2.5937402,7.835462,-18.666567,7.8277593,74.990295,-54.24779,3.580765,11.5730715
277,-0.057023287,7.05672884,2.887063026,-13.29860629,-82.86572693,-76.16833343,-12.718402,16.02189,22.999416,14.501263,27.014545,-15.000033,-14.669172,-19.154896,-24.395563,21.346033,20.706379,6.137021,-1.7555072,-3.5913177,-1.6120695,9.551045,25.109663,-22.156061,71.192795,24.14748,9.769796,2.7563515,7.855063,-18.664013,7.91421,74.90517,-54.31246,3.540579,11.608077
278,-0.057414267,7.062347889,2.882397175,-13.30509689,-82.84915089,-76.16193725,-12.723092,16.028534,23.04124,14.471548,27.010044,-15.000033,-14.679659,-19.169922,-24.433027,21.339119,20.690603,6.138909,-1.8818395,-3.6400373,-1.57186,9.696422,25.08241,-22.024149,71.129845,24.313705,9.820398,2.9506862,7.7818365,-18.659576,8.156748,74.898254,-54.30294,3.513851,11.635024
279,-0.058452319,7.065505505,2.881819248,-13.32400413,-82.83171265,-76.14340817,-12.730434,16.038515,23.086061,14.447377,27.009254,-15.000033,-14.690442,-19.185444,-24.471138,21.332731,20.68084,6.1416445,-1.9308758,-3.686649,-1.5004566,9.775011,25.069605,-21.97363,71.07338,24.471754,9.872446,3.1427028,7.800378,-18.65877,8.254821,74.79765,-54.33847,3.482097,11.66342
280,-0.054887827,7.067655087,2.880772114,-13.31303387,-82.81144098,-76.15323302,-12.746292,16.051111,23.133385,14.430314,27.012499,-15.000033,-14.709242,-19.201117,-24.504913,21.32739,20.681654,6.143147,-1.9809116,-3.723386,-1.419345,9.85179,25.059431,-21.932896,71.003784,24.621544,9.928809,3.323855,7.82079,-18.656923,8.305009,74.6818,-54.40657,3.4610157,11.680615
281,-0.05429747,7.069680691,2.874619484,-13.27338838,-82.78243145,-76.19164495,-12.778464,16.067652,23.184847,14.422233,27.022821,-15.000033,-14.743763,-19.216784,-24.534029,21.320759,20.700846,6.144476,-2.0531723,-3.7448683,-1.3235711,9.948052,25.043625,-21.86568,70.89975,24.774221,9.994735,3.495428,7.838953,-18.649918,8.290081,74.53229,-54.542976,3.4602652,11.683341
282,-0.054424535,7.070419312,2.867822647,-13.2042382,-82.74834375,-76.25905872,-12.821291,16.087872,23.240128,14.421216,27.039474,-15.000033,-14.787664,-19.232737,-24.56089,21.313854,20.733187,6.1463065,-2.1119266,-3.7570858,-1.2099912,10.026779,25.028238,-21.81558,70.78595,24.922386,10.067215,3.6618133,7.875142,-18.638313,8.187322,74.3505,-54.734646,3.4681606,11.672078
283,-0.050457336,7.071802616,2.860785961,-13.14308678,-82.7189348,-76.31844414,-12.860495,16.109121,23.297022,14.424372,27.055777,-15.000033,-14.828186,-19.24853,-24.583363,21.310429,20.765785,6.145456,-2.1289253,-3.7689772,-1.0738981,10.057276,25.006723,-21.800488,70.69295,25.081457,10.140867,3.826679,7.95585,-18.61621,8.015085,74.124176,-54.94734,3.485557,11.653663
284,-0.046186615,7.072319984,2.852112532,-13.14290697,-82.70248209,-76.31507719,-12.882155,16.127594,23.353096,14.427197,27.066313,-15.000033,-14.853455,-19.26507,-24.599506,21.3156,20.78474,6.139328,-2.1329947,-3.7887723,-0.9495545,10.075851,24.989712,-21.825434,70.62932,25.226742,10.206942,3.9855828,8.0415745,-18.596031,7.924112,73.922226,-55.06914,3.5071084,11.636505
285,-0.043812301,7.070770741,2.852254391,-13.20195681,-82.70438726,-76.24911536,-12.880068,16.141602,23.408926,14.429511,27.070942,-15.000033,-14.856405,-19.28375,-24.608322,21.330061,20.788998,6.134374,-2.1345575,-3.819932,-0.8302671,10.097937,24.982386,-21.86127,70.58273,25.374949,10.260516,4.1349435,8.125751,-18.587585,7.9494076,73.74538,-55.07571,3.527693,11.626521
286,-0.045289721,7.06906414,2.845695257,-13.32259335,-82.71824028,-76.1209169,-12.862454,16.153133,23.464876,14.432397,27.07274,-15.000033,-14.843836,-19.303856,-24.611912,21.350641,20.785093,6.1299176,-2.1296222,-3.8548236,-0.7046047,10.124891,24.97838,-21.902847,70.5329,25.531734,10.309357,4.277264,8.207566,-18.583872,8.028069,73.5815,-55.018417,3.5495405,11.617789
287,-0.045652233,7.067538738,2.843268871,-13.45356653,-82.73808507,-75.98091234,-12.836893,16.16444,23.520617,14.435343,27.069674,-15.000033,-14.82802,-19.322454,-24.60932,21.378826,20.770538,6.1115246,-2.1532063,-3.8926582,-0.6110717,10.1704235,24.971235,-21.955343,70.511246,25.665794,10.355157,4.419114,8.271476,-18.582256,8.22089,73.45633,-54.8822,3.5865617,11.60229
288,-0.046436056,7.065555573,2.838368416,-13.56233664,-82.76002028,-75.86720261,-12.811787,16.180593,23.573921,14.444251,27.056189,-15.000033,-14.817973,-19.334846,-24.601278,21.415194,20.7429,6.064842,-2.164294,-3.9180572,-0.48696706,10.224714,24.967926,-21.98447,70.44797,25.826622,10.399196,4.5535307,8.344651,-18.584036,8.343275,73.29884,-54.796093,3.619005,11.582656
289,-0.044839252,7.064188957,2.829770565,-13.65537394,-82.78354882,-75.76857794,-12.78423,16.197023,23.627636,14.453723,27.034275,-15.000033,-14.800847,-19.328505,-24.563189,21.42068,20.743504,6.069128,-2.183269,-3.9364057,-0.36029586,10.29442,24.964867,-22.007006,70.37095,25.974068,10.433138,4.6897407,8.417479,-18.587936,8.44411,73.131744,-54.735737,3.6542113,11.557171
290,-0.042591024,7.06345892,2.824986696,-13.75115527,-82.81064959,-75.6662899,-12.752635,16.21342,23.680803,14.465136,27.004663,-15.000033,-14.776622,-19.309464,-24.503733,21.408236,20.759388,6.1045103,-2.1951306,-3.949984,-0.22423838,10.366485,24.963306,-22.032434,70.28404,26.117706,10.458393,4.825366,8.499563,-18.592066,8.513359,72.95023,-54.69137,3.690576,11.527574
291,-0.042513698,7.06454277,2.821349621,-13.8279137,-82.83991094,-75.59072644,-12.7215185,16.23887,23.729649,14.482634,26.965696,-15.000033,-14.773695,-19.30173,-24.470861,21.45447,20.708038,6.0073156,-2.1889298,-3.9538789,-0.07206826,10.428503,24.962755,-22.057962,70.187,26.293865,10.493601,4.947745,8.591111,-18.59428,8.561479,72.75488,-54.654076,3.7304754,11.490085
292,-0.042662244,7.069247246,2.819529057,-13.87102572,-82.8685128,-75.56342689,-12.69659,16.281574,23.770327,14.510305,26.915674,-15.000033,-14.82304,-19.330341,-24.511835,21.637897,20.505697,5.6147118,-2.1720366,-3.9439013,0.07625769,10.488528,24.962246,-22.091763,70.08759,26.518867,10.5588,5.0460615,8.709097,-18.600504,8.659043,72.54119,-54.577473,3.783251,11.441411
293,-0.043372579,7.07718277,2.816398382,-13.87537521,-82.89333193,-75.60493081,-12.689179,16.359371,23.794773,14.558693,26.855343,-15.000033,-14.936117,-19.373825,-24.612597,21.96543,20.131918,4.8755393,-2.126264,-3.9039533,0.24135964,10.5312,24.961054,-22.116089,69.9698,26.825438,10.658863,5.110262,8.833793,-18.604898,8.761173,72.31908,-54.502396,3.8428154,11.382683
294,-0.042613186,7.091497421,2.816196442,-13.84932295,-82.91575661,-75.69620285,-12.69085,16.460623,23.808582,14.617057,26.787882,-15.000033,-15.095928,-19.427473,-24.75293,22.39853,19.629227,3.8814178,-2.1039038,-3.843301,0.3888702,10.601668,24.95561,-22.114887,69.84153,27.175596,10.784254,5.150552,8.943734,-18.61829,8.968965,72.11636,-54.37557,3.9170198,11.313728
295,-0.03936749,7.106665611,2.817139387,-13.80254344,-82.9439211,-75.80584923,-12.685777,16.557384,23.823326,14.6801,26.703716,-15.000033,-15.282547,-19.537203,-24.97196,22.940676,19.00861,2.68322,-2.0605104,-3.783828,0.56673455,10.660479,24.949503,-22.109058,69.69985,27.579014,10.92835,5.177687,9.065577,-18.628883,9.140315,71.89275,-54.24752,3.9927278,11.231945
296,-0.035515781,7.121991158,2.817195177,-13.73999386,-82.98544383,-75.90048089,-12.645337,16.615559,23.855305,14.715457,26.607788,-15.000033,-15.471467,-19.748196,-25.309237,23.585674,18.283426,1.332011,-2.0211399,-3.7522125,0.77351934,10.722425,24.941755,-22.092943,69.55672,28.017128,11.084782,5.20447,9.186896,-18.641935,9.30353,71.65858,-54.08141,4.070275,11.132616
297,-0.02766246,7.130078793,2.813715935,-13.65114151,-83.03841759,-75.98356119,-12.567072,16.623747,23.912304,14.718498,26.501017,-15.000033,-15.677585,-20.10851,-25.820824,24.394363,17.391094,-0.28291762,-1.9640381,-3.7553685,1.0121728,10.779348,24.938198,-22.086407,69.40407,28.510147,11.257899,5.2195845,9.301802,-18.647741,9.393229,71.43321,-53.906815,4.1357713,11.014697
298,-0.026037341,7.136011124,2.821109772,-13.51162314,-83.10113843,-76.08234038,-12.448681,16.586246,23.994589,14.678363,26.393122,-15.000033,-15.9031725,-20.588972,-26.452194,25.343714,16.332794,-2.1386328,-1.9381732,-3.7930133,1.2590289,10.867337,24.932753,-22.038935,69.24205,29.05743,11.448081,5.2205453,9.420389,-18.662458,9.535266,71.19387,-53.67856,4.205636,10.882155
299,-0.025438057,7.141684055,2.822329044,-13.40237217,-83.17719975,-76.14518039,-12.319886,16.541044,24.069744,14.650403,26.257557,-15.000033,-16.086456,-21.087702,-27.115108,26.27855,15.228235,-3.9909203,-1.9166831,-3.8347552,1.5450014,10.968913,24.92821,-21.981462,69.058174,29.61481,11.647382,5.2331314,9.518133,-18.679926,9.673051,70.95653,-53.41098,4.2829213,10.7314005
300,-0.023446556,7.151084423,2.820620775,-13.34376617,-83.27205344,-76.16528275,-12.190451,16.507748,24.120447,14.657172,26.082579,-15.000033,-16.185469,-21.520817,-27.713793,27.07294,14.196451,-5.598255,-1.874584,-3.8722167,1.8810592,11.0439415,24.924646,-21.957024,68.88683,30.12339,11.847166,5.284694,9.631278,-18.694714,9.807977,70.68331,-53.0872,4.385778,10.557652
301,-0.024219377,7.158659935,2.81665349,-13.33425811,-83.38432387,-76.14425719,-12.068313,16.488903,24.143713,14.710121,25.860456,-15.000033,-16.194351,-21.899597,-28.278547,27.726347,13.240346,-6.9359417,-1.851294,-3.9050379,2.2539155,11.13492,24.916948,-21.923983,68.70954,30.571548,12.054924,5.3885856,9.719312,-18.718256,10.000916,70.40797,-52.661507,4.5241475,10.352408
302,-0.017977078,7.170396805,2.815831184,-13.36120974,-83.51209515,-76.08852872,-11.944126,16.474396,24.15013,14.790751,25.601496,-15.000033,-16.136873,-22.258793,-28.844147,28.299385,12.305145,-8.118362,-1.8230741,-3.9374874,2.666674,11.217205,24.904205,-21.90104,68.53662,30.986029,12.272588,5.5292068,9.805742,-18.74304,10.202555,70.114365,-52.166443,4.6862154,10.119748
303,-0.014136995,7.187263489,2.81949687,-13.4496491,-83.65830337,-75.97679662,-11.807668,16.471992,24.18238,14.890611,25.311743,-14.887878,-16.027481,-22.556435,-29.32937,28.77504,11.43155,-9.119539,-1.7832836,-3.9638638,3.1249695,11.278917,24.888906,-21.907917,68.378456,31.374596,12.484568,5.6920395,9.903039,-18.766836,10.415954,69.7918,-51.63704,4.859381,9.873387
304,-0.011952715,7.20720005,2.820123434,-13.63637084,-83.82611907,-75.77857114,-11.654461,16.48291,24.212791,15.003232,24.99919,-14.723616,-15.881476,-22.749336,-29.65544,29.139065,10.664426,-9.918813,-1.7412086,-3.9758904,3.6315799,11.327307,24.871346,-21.949993,68.233665,31.745293,12.675234,5.8627024,10.005399,-18.794132,10.664672,69.444756,-51.10074,5.0291553,9.6281395
305,-0.00973862,7.230530739,2.8201406,-13.98076806,-84.02541293,-75.43593265,-11.475175,16.505955,24.217268,15.134768,24.646967,-14.557365,-15.678476,-22.816944,-29.791275,29.361275,10.048939,-10.440179,-1.6980897,-3.968857,4.1995096,11.353161,24.851053,-22.046679,68.116646,32.095833,12.838959,6.0372133,10.114934,-18.82912,10.960959,69.07116,-50.541767,5.1899834,9.380016
306,-0.017029604,7.253600597,2.867447138,-14.48702159,-84.2517187,-74.9403845,-11.277017,16.538904,24.20066,15.290126,24.255293,-14.382532,-15.423625,-22.790968,-29.787836,29.468197,9.557612,-10.726095,-1.6204597,-3.9530482,4.8526917,11.344967,24.841887,-22.180117,67.99767,32.44859,12.983363,6.2195115,10.258562,-18.849123,11.210532,68.632126,-50.000515,5.346692,9.124165
307,-0.021174958,7.279931545,2.864320278,-15.06142101,-84.48614099,-74.38727013,-11.075773,16.579008,24.163147,15.448129,23.865044,-14.219712,-15.168613,-22.702332,-29.691153,29.527142,9.126586,-10.936087,-1.5743049,-3.926541,5.4853773,11.346928,24.818712,-22.360683,67.91804,32.730988,13.116472,6.4213734,10.376522,-18.896626,11.606111,68.22606,-49.385784,5.512673,8.872344
308,-0.019638501,7.306792736,2.845270157,-15.56792949,-84.71304805,-73.90917528,-10.886583,16.622189,24.105907,15.591885,23.514418,-14.089195,-14.964959,-22.582392,-29.54272,29.606533,8.689757,-11.227673,-1.530251,-3.8920858,6.1414027,11.377946,24.784624,-22.479813,67.78109,33.02716,13.241713,6.641897,10.500308,-18.958515,11.982394,67.77289,-48.836906,5.6807985,8.646488
309,-0.018749379,7.332651138,2.836723566,-15.94189686,-84.91664495,-73.57665811,-10.727584,16.672274,24.028196,15.715213,23.216259,-14.0006275,-14.838429,-22.425669,-29.345465,29.713654,8.241171,-11.631592,-1.485847,-3.8479025,6.7944674,11.435799,24.74188,-22.544752,67.59213,33.332615,13.354997,6.8740907,10.630412,-19.029446,12.359556,67.28287,-48.325104,5.8572836,8.435473
310,-0.020004692,7.354919434,2.841422558,-16.24906814,-85.10991627,-73.32044191,-10.583567,16.728178,23.931116,15.823384,22.952093,-13.9414215,-14.757731,-22.219757,-29.080025,29.817308,7.814331,-12.070016,-1.4426503,-3.795565,7.4572215,11.511836,24.693577,-22.57882,67.36905,33.637524,13.455455,7.1190596,10.762377,-19.104706,12.75229,66.76418,-47.833084,6.0409327,8.233838
311,-0.027252769,7.376690388,2.851369619,-16.59358596,-85.31786082,-73.0299265,-10.428461,16.782433,23.815388,15.934157,22.701979,-13.898234,-14.691911,-21.984158,-28.753069,29.931065,7.3997293,-12.536277,-1.3950329,-3.754113,8.147913,11.599116,24.653109,-22.609695,67.12626,33.914764,13.554053,7.391669,10.893637,-19.170078,13.147595,66.225746,-47.40378,6.232799,8.060805
312,-0.041116908,7.392693996,2.860550165,-17.08218873,-85.56588605,-72.5881611,-10.231521,16.826254,23.682732,16.054024,22.453043,-13.858345,-14.607979,-21.737255,-28.371408,30.064278,6.988937,-13.022746,-1.3662252,-3.734816,8.881785,11.714674,24.617887,-22.634266,66.868996,34.143658,13.661757,7.7088475,11.00612,-19.235384,13.571954,65.68044,-47.063038,6.430796,7.9406247
313,-0.048017669,7.405194759,2.849920988,-17.82507815,-85.87449195,-71.8884793,-9.972577,16.867582,23.528492,16.204659,22.195374,-13.836846,-14.496271,-21.476698,-27.921762,30.237577,6.559204,-13.564222,-1.3994863,-3.7395356,9.670861,11.889621,24.595545,-22.728508,66.563896,34.200157,13.80744,8.088941,11.055159,-19.316008,14.095666,65.14938,-46.814037,6.6461005,7.893147
314,-0.058061123,7.417337418,2.868138313,-18.82514596,-86.22647446,-70.93407527,-9.653486,16.91176,23.3521,16.389668,21.909204,-13.843031,-14.370242,-21.187967,-27.407274,30.435215,6.1260147,-14.152714,-1.4419324,-3.761034,10.512767,12.084055,24.596909,-22.896385,66.22369,34.13016,13.974175,8.516815,11.091282,-19.391453,14.640905,64.5964,-46.66124,6.8766794,7.9028435
315,-0.06835255,7.431411743,2.906856775,-20.11748642,-86.58534639,-69.68182343,-9.32828,16.945326,23.159657,16.582844,21.614483,-13.837706,-14.241995,-20.8841,-26.855413,30.62517,5.7291083,-14.714951,-1.502597,-3.7987018,11.372732,12.342055,24.600468,-22.896227,65.8507,34.179466,14.105228,8.95577,11.135495,-19.490223,15.205405,64.017265,-46.549896,7.0933666,7.9462347
316,-0.07888978,7.442723274,2.923187971,-21.76740592,-86.91573613,-68.0604792,-9.031806,16.954884,22.956133,16.774786,21.298811,-13.788641,-14.120713,-20.57334,-26.249676,30.773283,5.407735,-15.000033,-1.4945333,-3.846182,12.233809,12.57781,24.568386,-22.57618,65.546715,34.60141,14.154178,9.381153,11.2606125,-19.56482,15.635553,63.391426,-46.501926,7.2800326,7.986731
317,-0.091982834,7.453504086,2.954900742,-23.86620331,-87.20366249,-65.9768451,-8.772789,16.93296,22.73947,16.950642,20.959074,-13.700398,-13.998892,-20.257057,-25.599892,30.856638,5.1810455,-15.000033,-1.4152318,-3.9074273,13.089256,12.790937,24.450369,-21.690592,65.377716,35.64911,14.077587,9.7928095,11.474795,-19.616407,15.937488,62.7112,-46.519516,7.435169,8.032145
318,-0.104021192,7.466950417,2.999046326,-26.49873922,-87.46670895,-63.3509496,-8.533331,16.89282,22.506245,17.117596,20.604015,-13.587803,-13.869234,-19.934303,-24.958227,30.892155,5.024171,-15.000033,-1.3619213,-3.9784944,13.935478,12.999491,24.190659,-20.319214,65.35299,37.16232,13.924428,10.228237,11.668493,-19.664793,16.242496,62.057804,-46.58957,7.5768948,8.087574
319,-0.108898208,7.478838921,3.013036251,-29.6948039,-87.71580111,-60.15558861,-8.31561,16.844782,22.261305,17.312443,20.230265,-13.430386,-13.7512665,-19.61798,-24.320276,30.921535,4.901654,-15.000033,-1.2940917,-4.035443,14.760398,13.130231,23.868076,-18.963352,65.42671,38.68925,13.7774725,10.685587,11.872047,-19.710234,16.493288,61.441334,-46.6929,7.7018557,8.126754
320,-0.108949058,7.489358425,3.034877539,-33.63739855,-87.95015271,-56.177226,-8.092502,16.743149,22.038752,17.48604,19.881018,-13.189319,-13.691267,-19.372145,-23.669867,31.022734,4.76501,-15.000033,-1.283462,-4.109042,15.547513,13.24934,23.563807,-17.976149,65.44688,39.817223,13.7135105,11.154229,12.02452,-19.770323,16.748262,60.916397,-46.78462,7.8096557,8.123843
321,-0.112046979,7.49810648,3.065322638,-39.52803334,-88.18711956,-50.18611964,-7.8044386,16.544798,21.848803,17.606403,19.558037,-12.846818,-13.669868,-19.234573,-22.974234,31.246119,4.5769253,-15.000033,-1.3419154,-4.2325172,16.333637,13.405794,23.345322,-17.511791,65.313126,40.395462,13.752788,11.617788,12.1264305,-19.849987,17.003014,60.49115,-46.86433,7.8952055,8.066924
322,-0.113577731,7.507375717,3.116009474,-47.40024667,-88.40477291,-42.18923026,-7.509294,16.318064,21.666855,17.744783,19.224323,-12.432652,-13.564513,-19.13448,-22.280375,31.5608,4.2407923,-15.000033,-1.4026389,-4.3802323,17.119024,13.603833,23.226507,-17.36644,65.04519,40.64705,13.837924,12.063182,12.234166,-19.931885,17.211813,60.097458,-46.95368,7.9572067,7.9792023
323,-0.111388296,7.515090942,3.150516033,-57.1014477,-88.57507622,-32.34791926,-7.2371435,16.060987,21.462404,17.888731,18.908907,-11.971692,-13.47887,-19.073341,-21.59978,31.906841,3.8872926,-15.000033,-1.4567803,-4.551438,17.890732,13.831689,23.180561,-17.361345,64.69068,40.72168,13.931773,12.487961,12.355632,-20.001673,17.370155,59.708405,-47.0414,7.9915695,7.874913
324,-0.103185929,7.522805214,3.192581654,-67.85000513,-88.67682773,-21.4501329,-7.0222616,15.770655,21.201633,18.045355,18.631212,-11.487599,-13.425996,-19.051216,-20.961432,32.267647,3.5309286,-15.000033,-1.4950194,-4.7410808,18.639215,14.05743,23.168112,-17.330227,64.32207,40.76726,13.999783,12.89686,12.506569,-20.052694,17.466345,59.293667,-47.116642,7.993452,7.768204
325,-0.094505176,7.531912804,3.225849152,-78.4536388,-88.71319244,-10.68564034,-6.868849,15.444638,20.888996,18.21623,18.396368,-10.959854,-13.404517,-19.070154,-20.378206,32.639736,3.17155,-15.000033,-1.5444578,-4.9519935,19.355972,14.301352,23.170988,-17.244356,63.925266,40.791687,14.062158,13.293921,12.680891,-20.111774,17.531527,58.83987,-47.17211,7.9567566,7.6704106
326,-0.084072381,7.538350582,3.265539885,-88.27806495,-88.69891701,-0.668896805,-6.7556434,15.064844,20.543314,18.393818,18.198519,-10.383605,-13.437809,-19.15744,-19.8157,33.090454,2.772841,-15.000033,-1.5988297,-5.200899,20.042173,14.540048,23.186245,-17.19815,63.51915,40.729557,14.132542,13.6880245,12.855472,-20.152195,17.55917,58.40041,-47.22212,7.8919606,7.562064
327,-0.078311384,7.542032242,3.307033062,-96.57697028,-88.63859363,7.83819886,-6.6738443,14.6374445,20.147038,18.550665,18.054672,-9.809628,-13.519415,-19.289953,-19.263632,33.590046,2.3581886,-15.000033,-1.6684419,-5.4651394,20.720055,14.814495,23.224453,-17.104662,63.065266,40.634666,14.153545,14.059298,13.0591755,-20.21357,17.548481,57.914726,-47.245487,7.799216,7.4537544
328,-0.066471338,7.548636913,3.352863789,-102.9379302,-88.54024346,14.39820679,-6.6263857,14.183713,19.677984,18.682673,17.969606,-9.287001,-13.632803,-19.428946,-18.720669,34.090187,1.9657363,-15.000033,-1.7321987,-5.704882,21.39223,15.075839,23.259775,-16.937246,62.63893,40.551514,14.082915,14.410107,13.289853,-20.26505,17.474827,57.405952,-47.240135,7.6954575,7.333724
329,-0.055485904,7.554659367,3.389318705,-107.2025714,-88.41249282,18.86366386,-6.616728,13.682071,19.129028,18.780533,17.953474,-8.797554,-13.786043,-19.590408,-18.191685,34.60213,1.5887718,-15.000033,-1.7975833,-5.929848,22.062037,15.338044,23.282658,-16.622192,62.229694,40.529053,13.898281,14.724568,13.554697,-20.309654,17.311823,56.852192,-47.203243,7.577887,7.2133617
330,-0.027687225,7.563372135,3.417456627,-109.7839695,-88.27017827,21.64151892,-6.659214,13.14919,18.50605,18.886114,17.98423,-8.327149,-13.972874,-19.764196,-17.685316,35.123363,1.227572,-15.000033,-1.8579761,-6.134452,22.705107,15.56169,23.285404,-16.249098,61.887268,40.5096,13.635914,15.0219965,13.835741,-20.334242,17.08907,56.302452,-47.127663,7.4513664,7.0810823
